tid,posx,posy,posz,velx,vely,velz,accx,accy,accz,pointx1,pointy1,pointz1,doppler1,snr1,pointx2,pointy2,pointz2,doppler2,snr2,pointx3,pointy3,pointz3,doppler3,snr3,pointx4,pointy4,pointz4,doppler4,snr4,pointx5,pointy5,pointz5,doppler5,snr5,pointx6,pointy6,pointz6,doppler6,snr6,pointx7,pointy7,pointz7,doppler7,snr7,pointx8,pointy8,pointz8,doppler8,snr8,pointx9,pointy9,pointz9,doppler9,snr9,pointx10,pointy10,pointz10,doppler10,snr10,pointx11,pointy11,pointz11,doppler11,snr11
0.0,6.6839695975521525e-15,1.8072422742843628,-1.4202943325042725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1153688430786133,-1.361081886291504,-0.1917510479688644,14.5,0.0,1.6747713088989258,-1.382897186279297,0.0,18.75,0.0,1.7563104629516602,-1.3989904403686524,0.0,24.5,0.0,1.9751787185668943,-1.3474920272827149,0.0,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,4.863182068420152e-15,1.7889189720153809,-1.4008912324905396,-2.2634979811021706e-15,-0.0445783585309982,0.0418610647320747,-1.4284736316993313e-15,-0.0595440678298473,0.049760416150093,0.0,1.6733407974243164,-1.3864734649658204,0.0,19.25,0.0,1.759171485900879,-1.4143684387207032,0.0,24.75,0.0,2.0030736923217773,-1.317451286315918,0.0,27.0,0.0,2.105712890625,-1.341412353515625,0.0,29.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,3.611091189525267e-15,1.808476686477661,-1.4024117469787598,-3.633412201751313e-15,0.0061516687273979,0.0280974321067333,-2.15244942061829e-15,0.0123710073530673,0.0201002489775419,0.0,2.034544944763184,-1.3160207748413086,0.1917510479688644,12.75,0.0,2.111434936523437,-1.3020732879638672,0.1917510479688644,14.25,0.0,1.679062843322754,-1.3911226272583008,0.0,18.75,0.0,1.772761344909668,-1.422593879699707,0.0,25.5,0.0,1.9898414611816408,-1.3385513305664063,0.0,28.25,0.0,2.093195915222168,-1.3482072830200196,0.0,29.75,0.0,2.1278858184814453,-1.3836124420166016,0.0,23.5,,,,,,,,,,,,,,,,,,,,
0.0,2.5793017217499645e-15,1.7941230535507202,-1.4206475496292115,-4.655605633267172e-15,-0.0347654893994331,0.0011724550276994,-2.6524271348776127e-15,-0.0434733815491199,0.0040617417544126,0.0,1.6826391220092771,-1.3789632797241211,0.0,17.0,0.0,1.8045902252197263,-1.4093616485595704,0.0,23.75,0.0,2.040266990661621,-1.3124444961547852,0.0,28.75,0.0,2.11179256439209,-1.342485237121582,0.0,31.25,0.0,2.133965492248535,-1.373598861694336,0.0,25.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.6826364554348248e-15,1.797123670578003,-1.433709192276001,-5.432698646550211e-15,-0.0457582846283912,-0.010765734128654,-2.9727616547602694e-15,-0.0672635287046432,0.0036634132266044,0.0,1.681208610534668,-1.3929107666015625,0.0,17.5,0.0,1.805663108825684,-1.4054277420043944,0.0,25.0,0.0,2.0170211791992188,-1.3360479354858399,0.0,29.0,0.0,2.102136611938477,-1.3510683059692385,0.0,31.25,0.0,2.130389213562012,-1.3789632797241211,0.0,25.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,9.091073332773581e-16,1.774436116218567,-1.4185452938079834,-5.9990049698101746e-15,-0.0887142643332481,0.0218164399266242,-3.148723008673457e-15,-0.1109772250056266,0.0400377996265888,0.0,1.6794204711914062,-1.3836124420166016,0.0,16.75,0.0,1.8167495727539065,-1.4132955551147461,0.0,23.5,0.0,2.02023983001709,-1.3560750961303711,0.0,29.0,0.0,2.0935535430908203,-1.3628700256347657,0.0,31.0,0.0,2.12860107421875,-1.3793209075927735,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.934632201941821e-16,1.7650097608566284,-1.4161634922027588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.666545867919922,-1.4036396026611329,0.0,17.75,0.0,1.8006563186645508,-1.4165142059326172,0.0,24.5,0.0,2.017378807067871,-1.3492801666259766,0.0,29.25,0.0,2.091050148010254,-1.3675191879272461,0.0,31.25,0.0,2.125382423400879,-1.3836124420166016,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-9.035538676378037e-18,1.8349848985672,-1.4154930591583252,-1.8817362182943253e-18,-0.0056242104619741,-0.0120445825159549,-1.494445912798782e-18,0.0012895446270704,-0.0148051995784044,0.0,2.077460289001465,-1.3864734649658204,-0.1917510479688644,16.25,0.0,2.087831497192383,-1.407931137084961,-0.1917510479688644,19.5,0.0,2.1167993545532227,-1.4365413665771485,-0.1917510479688644,14.25,0.0,1.6629695892333984,-1.405785369873047,0.0,18.75,0.0,1.7688274383544922,-1.4322498321533204,0.0,24.75,0.0,2.006649971008301,-1.3485649108886721,0.0,28.25,0.0,2.096414566040039,-1.3617971420288086,0.0,30.5,0.0,2.12860107421875,-1.3793209075927735,0.0,24.5,,,,,,,,,,,,,,,
0.0,-9.035538676378037e-18,1.8349848985672,-1.4154930591583252,-1.8817362182943253e-18,-0.0056242104619741,-0.0120445825159549,-1.494445912798782e-18,0.0012895446270704,-0.0148051995784044,0.0,1.6551017761230469,-1.434037971496582,0.0,14.75,0.0,1.8231868743896484,-1.4365413665771485,0.0,21.75,0.0,2.019166946411133,-1.3689496994018557,0.0,28.5,0.0,2.0896196365356445,-1.362154769897461,0.0,30.25,0.0,2.1271705627441406,-1.3796785354614258,0.0,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-9.035538676378037e-18,1.8349848985672,-1.4154930591583252,-1.8817362182943253e-18,-0.0056242104619741,-0.0120445825159549,-1.494445912798782e-18,0.0012895446270704,-0.0148051995784044,0.0,1.6679763793945312,-1.4072158813476563,0.0,16.5,0.0,1.7827749252319336,-1.446554946899414,0.0,23.25,0.0,1.9862651824951167,-1.3793209075927735,0.0,28.5,0.0,2.0810365676879883,-1.3646581649780272,0.0,29.75,0.0,2.1271705627441406,-1.3807514190673829,0.0,23.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-9.035538676378037e-18,1.8349848985672,-1.4154930591583252,-1.8817362182943253e-18,-0.0056242104619741,-0.0120445825159549,-1.494445912798782e-18,0.0012895446270704,-0.0148051995784044,0.0,1.7795562744140625,-1.351783561706543,-0.1917510479688644,13.75,0.0,1.9158124923706052,-1.2927749633789063,-0.1917510479688644,14.0,0.0,1.6601085662841797,-1.428673553466797,0.0,19.75,0.0,1.7226934432983398,-1.4390447616577149,0.0,26.5,0.0,1.875758171081543,-1.451561737060547,0.0,27.25,0.0,2.0792484283447266,-1.3707378387451172,0.0,27.75,0.0,2.1353960037231445,-1.3911226272583008,0.0,21.75,,,,,,,,,,,,,,,,,,,,
0.0,-9.035538676378037e-18,1.8349848985672,-1.4154930591583252,-1.8817362182943253e-18,-0.0056242104619741,-0.0120445825159549,-1.494445912798782e-18,0.0012895446270704,-0.0148051995784044,0.0,1.660466194152832,-1.419375228881836,-0.1917510479688644,16.75,0.0,1.7659664154052734,-1.409719276428223,-0.1917510479688644,23.0,0.0,1.98054313659668,-1.3349750518798829,0.1917510479688644,24.0,0.0,2.075672149658203,-1.3836124420166016,0.1917510479688644,25.25,0.0,2.1071434020996094,-1.4283159255981444,0.1917510479688644,20.0,0.0,1.671552658081055,-1.4132955551147461,0.0,20.0,0.0,1.7377138137817385,-1.431892204284668,0.0,26.5,0.0,1.9161701202392576,-1.3936260223388672,0.0,29.0,0.0,2.075672149658203,-1.3575056076049805,0.0,29.0,0.0,2.1268129348754883,-1.3950565338134766,0.0,22.5,,,,,
0.0,-9.035538676378037e-18,1.8349848985672,-1.4154930591583252,-1.8817362182943253e-18,-0.0056242104619741,-0.0120445825159549,-1.494445912798782e-18,0.0012895446270704,-0.0148051995784044,0.0,1.6275644302368164,-1.443336296081543,0.0,19.75,0.0,1.6554594039916992,-1.4583566665649415,0.0,24.5,0.0,2.121090888977051,-1.3668039321899415,0.0,26.25,0.0,2.132534980773926,-1.3943412780761721,0.0,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-9.035538676378037e-18,1.8349848985672,-1.4154930591583252,-1.8817362182943253e-18,-0.0056242104619741,-0.0120445825159549,-1.494445912798782e-18,0.0012895446270704,-0.0148051995784044,0.0,1.6483068466186523,-1.4397600173950196,0.0,21.75,0.0,1.6998052597045898,-1.4594295501708985,0.0,27.75,0.0,1.8610954284667969,-1.4508464813232422,0.0,27.5,0.0,2.053141593933105,-1.4011362075805665,0.0,27.5,0.0,2.102494239807129,-1.4354684829711915,0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-9.035538676378037e-18,1.8349848985672,-1.4154930591583252,-1.8817362182943253e-18,-0.0056242104619741,-0.0120445825159549,-1.494445912798782e-18,0.0012895446270704,-0.0148051995784044,0.0,1.6758441925048828,-1.4200904846191407,-0.1917510479688644,14.0,0.0,1.6586780548095703,-1.4247396469116211,0.0,24.25,0.0,1.6983747482299805,-1.4197328567504885,0.0,29.75,0.0,1.8589496612548828,-1.389334487915039,0.0,27.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-9.035538676378037e-18,1.8349848985672,-1.4154930591583252,-1.8817362182943253e-18,-0.0056242104619741,-0.0120445825159549,-1.494445912798782e-18,0.0012895446270704,-0.0148051995784044,0.0,1.6704797744750977,-1.3968446731567385,0.0,23.5,0.0,1.7119646072387695,-1.4082887649536133,0.0,29.0,0.0,1.8832683563232424,-1.3761022567749024,0.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-9.035538676378037e-18,1.8349848985672,-1.4154930591583252,-1.8817362182943253e-18,-0.0056242104619741,-0.0120445825159549,-1.494445912798782e-18,0.0012895446270704,-0.0148051995784044,0.0,1.6744136810302734,-1.3907649993896485,0.0,23.25,0.0,1.7244815826416016,-1.397559928894043,0.0,28.25,0.0,1.8879175186157229,-1.3796785354614258,0.0,28.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-9.035538676378037e-18,1.8349848985672,-1.4154930591583252,-1.8817362182943253e-18,-0.0056242104619741,-0.0120445825159549,-1.494445912798782e-18,0.0012895446270704,-0.0148051995784044,0.0,2.1407604217529297,-1.3718107223510743,-0.1917510479688644,17.5,0.0,2.1604299545288086,-1.3678768157958985,-0.1917510479688644,12.75,0.0,1.6769170761108398,-1.3886192321777344,0.0,23.5,0.0,1.7191171646118164,-1.402924346923828,0.0,29.0,0.0,1.878976821899414,-1.3789632797241211,0.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-9.035538676378037e-18,1.8349848985672,-1.4154930591583252,-1.8817362182943253e-18,-0.0056242104619741,-0.0120445825159549,-1.494445912798782e-18,0.0012895446270704,-0.0148051995784044,0.0,1.763105392456055,-1.5148618698120115,0.1917510479688644,16.25,0.0,1.695871353149414,-1.3356903076171875,-0.1917510479688644,13.5,0.0,1.7226934432983398,-1.3864734649658204,0.1917510479688644,18.5,0.0,2.0542144775390625,-1.3761022567749024,0.1917510479688644,14.5,0.0,1.6797780990600586,-1.3854005813598633,0.0,24.75,0.0,1.7091035842895508,-1.3936260223388672,0.0,29.25,0.0,1.8467903137207031,-1.3936260223388672,0.0,28.75,,,,,,,,,,,,,,,,,,,,
0.0,-9.035538676378037e-18,1.8349848985672,-1.4154930591583252,-1.8817362182943253e-18,-0.0056242104619741,-0.0120445825159549,-1.494445912798782e-18,0.0012895446270704,-0.0148051995784044,0.0,2.0710229873657227,-1.3825395584106444,0.1917510479688644,14.25,0.0,2.110004425048828,-1.3650157928466797,0.1917510479688644,17.25,0.0,2.1582841873168945,-1.388261604309082,0.1917510479688644,12.5,0.0,1.6769170761108398,-1.3875463485717772,0.0,25.25,0.0,1.7080307006835938,-1.385042953491211,0.0,29.75,0.0,1.8482208251953125,-1.3678768157958985,0.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-9.035538676378037e-18,1.8349848985672,-1.4154930591583252,-1.8817362182943253e-18,-0.0056242104619741,-0.0120445825159549,-1.494445912798782e-18,0.0012895446270704,-0.0148051995784044,0.0,1.6726255416870115,-1.3946989059448243,0.1917510479688644,17.0,0.0,1.715540885925293,-1.4150836944580079,0.1917510479688644,22.25,0.0,1.7287731170654297,-1.4655092239379885,0.1917510479688644,20.0,0.0,1.827120780944824,-1.3696649551391602,0.0,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-9.035538676378037e-18,1.8349848985672,-1.4154930591583252,-1.8817362182943253e-18,-0.0056242104619741,-0.0120445825159549,-1.494445912798782e-18,0.0012895446270704,-0.0148051995784044,0.0,1.7037391662597656,-1.422236251831055,0.1917510479688644,16.0,0.0,1.794576644897461,-1.3896921157836915,0.1917510479688644,13.75,0.0,1.8038749694824217,-1.3925531387329102,0.0,28.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-9.035538676378037e-18,1.8349848985672,-1.4154930591583252,-1.8817362182943253e-18,-0.0056242104619741,-0.0120445825159549,-1.494445912798782e-18,0.0012895446270704,-0.0148051995784044,0.0,2.005577087402344,-1.4436939239501951,0.1917510479688644,20.0,0.0,2.071380615234375,-1.4247396469116211,0.1917510479688644,22.75,0.0,2.123951911926269,-1.4190176010131836,0.1917510479688644,17.75,0.0,1.8188953399658203,-1.4129379272460938,0.0,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-9.035538676378037e-18,1.8349848985672,-1.4154930591583252,-1.8817362182943253e-18,-0.0056242104619741,-0.0120445825159549,-1.494445912798782e-18,0.0012895446270704,-0.0148051995784044,0.0,2.041339874267578,-1.4823177337646485,0.1917510479688644,13.25,0.0,2.019882202148437,-1.3732412338256836,0.0,23.75,0.0,2.142906188964844,-1.3968446731567385,0.0,16.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-6.388578087001212e-18,1.852222561836243,-1.4025252342224122,4.6183247221734155e-18,0.0188246872276067,0.0161583740264177,3.2114879895919617e-18,0.0169149842113256,0.01486337184906,0.0,1.7420053482055664,-1.4086463928222657,0.1917510479688644,15.5,0.0,1.86002254486084,-1.376459884643555,0.1917510479688644,14.75,0.0,1.7441511154174805,-1.4508464813232422,0.0,29.75,0.0,1.9437074661254885,-1.451561737060547,0.0,24.75,0.0,2.123236656188965,-1.4157989501953125,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-6.388578087001212e-18,1.852222561836243,-1.4025252342224122,4.6183247221734155e-18,0.0188246872276067,0.0161583740264177,3.2114879895919617e-18,0.0169149842113256,0.01486337184906,0.0,1.6779899597167969,-1.395414161682129,0.0,24.5,0.0,1.693010330200195,-1.4036396026611329,0.0,29.75,0.0,1.7577409744262695,-1.4347532272338868,0.0,29.0,0.0,1.885414123535156,-1.5291669845581057,0.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-3.465492201444998e-18,1.8875216245651243,-1.383939790725708,1.1453251122069467e-17,0.0863647833466529,0.048807255923748,8.143775110319319e-18,0.086756095290184,0.0395857542753219,0.0,1.6776323318481443,-1.3814666748046875,0.0,23.75,0.0,1.6965866088867188,-1.3782480239868165,0.0,28.25,0.0,1.7910003662109375,-1.4004209518432615,0.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-3.465492201444998e-18,1.8875216245651243,-1.383939790725708,1.1453251122069467e-17,0.0863647833466529,0.048807255923748,8.143775110319319e-18,0.086756095290184,0.0395857542753219,0.0,1.666545867919922,-1.399705696105957,0.0,24.75,0.0,1.6819238662719729,-1.3939836502075196,0.0,29.5,0.0,1.750946044921875,-1.4368989944458008,0.0,27.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-3.465492201444998e-18,1.8875216245651243,-1.383939790725708,1.1453251122069467e-17,0.0863647833466529,0.048807255923748,8.143775110319319e-18,0.086756095290184,0.0395857542753219,0.0,2.1353960037231445,-1.3739564895629885,-0.1917510479688644,14.0,0.0,1.6568899154663086,-1.410076904296875,0.0,22.75,0.0,1.6922950744628906,-1.4200904846191407,0.0,27.25,0.0,1.7942190170288086,-1.4361837387084961,0.0,27.5,0.0,1.971602439880371,-1.4311769485473633,0.0,23.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-3.465492201444998e-18,1.8875216245651243,-1.383939790725708,1.1453251122069467e-17,0.0863647833466529,0.048807255923748,8.143775110319319e-18,0.086756095290184,0.0395857542753219,0.0,2.110719680786133,-1.3560750961303711,-0.1917510479688644,14.5,0.0,2.123236656188965,-1.3843276977539063,-0.1917510479688644,19.25,0.0,2.157926559448242,-1.376459884643555,-0.1917510479688644,14.75,0.0,1.6590356826782229,-1.4140108108520508,0.0,22.25,0.0,1.703023910522461,-1.4147260665893557,0.0,27.5,0.0,1.809239387512207,-1.4304616928100586,0.0,27.5,0.0,1.993417739868164,-1.4161565780639649,0.0,24.5,,,,,,,,,,,,,,,,,,,,
0.0,-3.465492201444998e-18,1.8875216245651243,-1.383939790725708,1.1453251122069467e-17,0.0863647833466529,0.048807255923748,8.143775110319319e-18,0.086756095290184,0.0395857542753219,0.0,1.652240753173828,-1.4190176010131836,0.0,22.0,0.0,1.6837120056152344,-1.4293888092041016,0.0,27.0,0.0,1.7827749252319336,-1.4529922485351563,0.0,26.75,0.0,1.9859075546264648,-1.4365413665771485,0.0,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-1.3078031541290012e-18,1.906984806060791,-1.3771605968475342,1.8521075186513497e-17,0.0989638194441795,0.0742985606193542,1.3526877939634761e-17,0.0738846287131309,0.076463982462883,0.0,2.102851867675781,-1.3578632354736329,-0.1917510479688644,13.75,0.0,2.1257400512695312,-1.400778579711914,-0.1917510479688644,18.5,0.0,2.144336700439453,-1.4272430419921875,-0.1917510479688644,15.25,0.0,1.6504526138305664,-1.4283159255981444,0.0,22.75,0.0,1.6765594482421875,-1.453707504272461,0.0,28.0,0.0,1.7502307891845703,-1.4955499649047852,0.0,28.0,0.0,1.970529556274414,-1.4365413665771485,0.0,24.0,,,,,,,,,,,,,,,,,,,,
0.0,-1.3078031541290012e-18,1.906984806060791,-1.3771605968475342,1.8521075186513497e-17,0.0989638194441795,0.0742985606193542,1.3526877939634761e-17,0.0738846287131309,0.076463982462883,0.0,1.6536712646484375,-1.4200904846191407,0.0,24.75,0.0,1.6804933547973633,-1.4290311813354493,0.0,29.75,0.0,1.7734766006469729,-1.4293888092041016,0.0,28.75,0.0,1.9758939743041992,-1.396487045288086,0.0,23.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-1.3078031541290012e-18,1.906984806060791,-1.3771605968475342,1.8521075186513497e-17,0.0989638194441795,0.0742985606193542,1.3526877939634761e-17,0.0738846287131309,0.076463982462883,0.0,1.6518831253051758,-1.4240243911743165,0.0,25.25,0.0,1.6711950302124023,-1.441190528869629,0.0,30.5,0.0,1.740217208862305,-1.4490583419799805,0.0,29.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-7.448339036939729e-19,1.898401498794556,-1.3704418420791626,2.0519644462476346e-17,0.0774355307221412,0.0895712152123451,1.4950262213575184e-17,0.0446915812790393,0.0955830886960029,0.0,2.1049976348876958,-1.387188720703125,-0.1917510479688644,12.25,0.0,1.6483068466186523,-1.425812530517578,0.0,23.75,0.0,1.6754865646362305,-1.4404752731323243,0.0,28.5,0.0,1.7559528350830078,-1.4519193649291993,0.0,28.25,0.0,1.9773244857788088,-1.387188720703125,0.0,22.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-7.482644284893836e-19,1.903652667999268,-1.3755258798599244,2.0223100212876086e-17,0.0855733528733253,0.0811671167612075,1.4775219215430388e-17,0.0520969852805137,0.0879608392715454,0.0,2.1082162857055664,-1.4022090911865235,0.1917510479688644,13.0,0.0,1.6475915908813477,-1.4179447174072266,0.0,20.75,0.0,1.6847848892211914,-1.4436939239501951,0.0,25.75,0.0,1.786351203918457,-1.451561737060547,0.0,26.5,0.0,1.9998550415039065,-1.3982751846313477,0.0,22.5,0.0,2.13468074798584,-1.425812530517578,0.0,15.25,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,8.780723827524699e-19,1.8526482582092283,-1.3941309928894043,3.6869332077139663e-19,-0.0028368327766656,0.0489954426884651,2.0601260150469052e-19,-0.0257318206131458,0.0607733279466629,0.0,2.145051956176758,-1.2845495223999024,0.1917510479688644,13.0,0.0,1.6418695449829102,-1.434037971496582,0.0,18.25,0.0,1.6869306564331057,-1.4669397354125977,0.0,23.5,0.0,1.8045902252197263,-1.4708736419677735,0.0,25.0,0.0,1.9594430923461916,-1.4887550354003907,0.0,22.25,0.0,2.1271705627441406,-1.4301040649414063,0.0,15.25,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,8.780723827524699e-19,1.8526482582092283,-1.3941309928894043,3.6869332077139663e-19,-0.0028368327766656,0.0489954426884651,2.0601260150469052e-19,-0.0257318206131458,0.0607733279466629,0.0,1.6976594924926758,-1.4833906173706057,0.0,32.0,0.0,2.1092891693115234,-1.468012619018555,0.0,17.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,8.797681030082036e-19,1.8404229879379272,-1.3988028049468995,4.034188023260731e-19,-0.0269923694431781,0.0406117029488086,2.0335908364780288e-19,-0.0523461960256099,0.0547689907252788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,8.797681030082036e-19,1.8404229879379272,-1.3988028049468995,4.034188023260731e-19,-0.0269923694431781,0.0406117029488086,2.0335908364780288e-19,-0.0523461960256099,0.0547689907252788,0.0,1.6454458236694336,-1.5574195861816407,0.1917510479688644,16.5,0.0,1.6804933547973633,-1.3803937911987305,-0.1917510479688644,23.0,0.0,1.683354377746582,-1.3682344436645508,-0.1917510479688644,18.0,0.0,2.2194385528564453,-1.3675191879272461,-0.1917510479688644,13.0,0.0,2.1654367446899414,-1.2330511093139649,-0.1917510479688644,13.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,8.797681030082036e-19,1.8404229879379272,-1.3988028049468995,4.034188023260731e-19,-0.0269923694431781,0.0406117029488086,2.0335908364780288e-19,-0.0523461960256099,0.0547689907252788,0.0,1.6372203826904297,-1.3728836059570313,-0.1917510479688644,15.25,0.0,1.6232728958129885,-1.3921955108642579,-0.1917510479688644,17.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,8.095576330001621e-19,1.8659836053848269,-1.386362361907959,4.010312747349095e-19,0.0071186199784278,0.0730030536651611,2.5023997137924905e-19,-0.0319980047643184,0.0932195484638214,0.0,1.7741918563842771,-1.372525978088379,-0.1917510479688644,13.5,0.0,2.033829689025879,-1.3085105895996094,0.1917510479688644,15.0,0.0,2.105712890625,-1.3932683944702149,0.1917510479688644,19.0,0.0,2.130389213562012,-1.4315345764160157,0.1917510479688644,14.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,5.637385284047026e-19,1.860115885734558,-1.3964328050613404,-6.404647517966128e-20,0.0081951189786195,0.0468132980167865,-3.2816167755145137e-20,-0.0166488997638225,0.059875339269638,0.0,1.6829967498779297,-1.3879039764404297,0.1917510479688644,12.0,0.0,1.8221139907836916,-1.3968446731567385,0.1917510479688644,19.0,0.0,1.9755363464355469,-1.3514259338378907,0.1917510479688644,22.25,0.0,2.08890438079834,-1.293847846984863,0.1917510479688644,22.25,0.0,2.173304557800293,-1.2673833847045899,0.1917510479688644,15.75,0.0,1.8750429153442385,-1.410076904296875,0.0,22.25,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.4056521523604055e-19,1.8989851474761963,-1.3844361782073977,-5.91026493029791e-19,0.0803778022527694,0.067643366754055,-2.1042093133232121e-19,0.0656390339136123,0.0694404318928718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,3.27066283625278e-19,1.8816182613372805,-1.4011240482330323,-4.678808065165717e-19,0.0525330677628517,0.0176410786807537,-3.1581766127032254e-19,0.0470201037824153,0.0038320571184158,0.0,1.6883611679077148,-1.3099411010742188,-0.1917510479688644,13.75,0.0,1.6829967498779297,-1.3660886764526368,-0.1917510479688644,17.0,0.0,1.8625259399414065,-1.4630058288574221,0.0,22.25,0.0,2.1196603775024414,-1.419375228881836,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,3.675088498330089e-19,1.875106692314148,-1.4096407175064087,-4.1261749017736324e-19,0.0436546467244625,-0.008337240666151,-3.809161809421805e-19,0.0435053706169128,-0.0279849357903003,0.0,1.6869306564331057,-1.5263059616088868,0.1917510479688644,15.0,0.0,1.7048120498657229,-1.334259796142578,-0.1917510479688644,14.75,0.0,1.7087459564208984,-1.361081886291504,-0.1917510479688644,20.25,0.0,2.136111259460449,-1.3929107666015625,0.0,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,4.022848152544453e-20,1.917324662208557,-1.4090316772460938,-8.039425759057873e-19,0.1208092123270034,-0.0078835375607013,-4.395628986312782e-19,0.124250903725624,-0.0308514907956123,0.0,2.205133438110352,-1.2219646453857422,-0.1917510479688644,12.25,0.0,1.843571662902832,-1.4969804763793944,0.0,23.5,0.0,2.173304557800293,-1.3170936584472657,0.0,14.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-5.871313770734612e-20,1.93753445148468,-1.4151498556137085,-8.759575921189015e-19,0.1471638679504394,-0.020531915128231,-4.52602211916046e-19,0.1398114264011383,-0.0412452444434165,0.0,1.7588138580322266,-1.225898551940918,-0.1917510479688644,13.25,0.0,1.8911361694335935,-1.4848211288452149,0.0,24.75,0.0,2.149343490600586,-1.3457038879394532,0.0,15.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.1924848650721343e-20,1.931235909461975,-1.4224899291992188,-7.681145918415483e-19,0.12726791203022,-0.0375852212309837,-4.77941442415536e-19,0.1115140616893768,-0.054954208433628,0.0,2.0030736923217773,-1.5524127960205079,0.1917510479688644,14.25,0.0,1.9737482070922847,-1.3628700256347657,0.1917510479688644,12.25,0.0,1.6983747482299805,-1.3446310043334961,0.0,27.5,0.0,1.912236213684082,-1.4501312255859375,0.0,24.75,0.0,2.143979072570801,-1.3510683059692385,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-5.727631852099298e-20,1.9445202350616453,-1.4265232563018801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6862154006958008,-1.6049840927124024,0.1917510479688644,15.25,0.0,1.9147396087646484,-1.5770891189575196,0.1917510479688644,14.0,0.0,1.6769170761108398,-1.3263919830322266,0.1917510479688644,15.75,0.0,1.6994476318359375,-1.3542869567871094,0.1917510479688644,18.75,0.0,1.7448663711547852,-1.4608600616455079,0.0,30.75,0.0,1.6990900039672852,-1.3417699813842772,0.0,27.25,0.0,1.71661376953125,-1.3589361190795899,0.0,32.25,0.0,1.9630193710327148,-1.4161565780639649,0.0,25.5,0.0,2.1665096282958984,-1.3271072387695313,0.0,17.5,,,,,,,,,,
